text,category,urgency,task,split,source_dataset,event,language,tweet_id,original_label,source_file,label
Post-‘Yolanda’ rebuilding to take five years!,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-89,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Volunteers needed,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-90,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Bakit kaya ganun nalang kabagal ang gobyerno ntin. 5days na ang nakalipas. Naunahan pa ng ibang bansa,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-91,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
while watching this video hindi ko napigilan ang luha ko! kaya to!,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-92,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Wanted to get a #BangonPH or #BangonPilipinas shirt but they were sold out na!,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-93,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Id cried a lot watching it,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-94,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
33 days 'til Christmas Eve I might not enjoy Christmas if the Yolanda Victims won't,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-95,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Well I hear your cry & I feel your pain. I know you tried so hard,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-96,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Siguradoha lang na sa mga biktima maadto ang kwarta Di sa dili maayong kamot,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-97,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Today marks the weeksary of #YolandaPH & monthsary of the 7.2 magnitude quake in Bohol. Not a coincidence,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-98,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
I always feel sad because of what happened,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-99,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
These brownouts in cebu are starting to really piss me off. But i know its for the people in tacloban,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-100,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Walang pagod! Ang Weird,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-101,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
OFW WALANG SILBI PAGDATING SA KALAMIDAD: NASAAN ANG MGA IMPORTED?,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-102,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Napanood ko na naman yung mga tga-Visayas. Naiyak na naman ako,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-103,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Di ko kinaya naiyak tlga ako dito,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-104,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
If it's true that politicians are taking advantage on relief goods! That's a BIG BOOO POLITICIANS!,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-105,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
nakakapangilabot ang tinig at larawan a month after yolanda. It breaks my heart a mom/dad asking help,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-106,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Some foreigners are willing to help but they are afraid that aid will go to the wrong person. Politicians hear them,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-107,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
#YolandaPH delaying tactics for help relief chaos commotion... This is planned? Prolong the agony to cover up #Napoles issue.,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-108,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Not your ordinary #workout day,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-109,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Too much negativity and it's just the start of the week. I won't lose focus though. So many things need to be done. Kaya pa!!!,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-110,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Sh*t the FvCK UP! DO YOUR JOB,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-111,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
the province of leyte in the philippines needs help :(,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-112,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Sana naman yung mga tulong na galing sa ibang bansa makarating sa mga nangangailangan. Di dun sa bulsa ng may mga kapangyarihan,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-113,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
That bitch Yolanda robbed me of decent sleep,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-114,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
A saddening first glimpse of #Yolanda 's wrath last Nov 102013,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-115,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Nakakaiyak yung pinalabas sa It's Showtime.,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-116,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
the destruction would be minimized if only we voted the right people in the government,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-117,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Where is the PH government? Do you exist? We need help in Tacloban.,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-118,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Goodbye Yolanda.. we will never miss you,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-119,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
super heart breaking :( .. I HATE YOU SO MUCH YOLANDA,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-120,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
sad to see the footages and reminisce on tragic moments. Still on heartache,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-121,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
News everywhere made me cry all afternoon. This weekend guys! Who are free to volunteer and give some donations? Kamon,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-122,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Gusto ko makabili na ngayonhaba pa rin ng pila,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-123,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Kapanindig balahibo hay kawawa talaga yng mga Yolanda Victims.,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-124,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Here it is the heartbreaking story of Yolanda,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-125,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Nasasaktan ako dahil... mahal kita. Applicable yung line ni Chichay sa feelings ko para sa bansa.,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-126,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
i dunno what to do aside from praying on the people affectecd by the storm. haaay,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-127,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Watching Failon Ngayon. Na-emotional na sad dayun ko,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-128,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
This is what happened to the trees in Leyte and Samar. They were either snapped toppled or sheared.,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-129,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
its a heartbreaking view a happy town turn to this,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-130,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Hindi ito panahon ng pag popost ng photos na may masasarap na pagkain at mga bagong damit. Panahon ngayon ng pagdadasal,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-131,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Sana naman lahat ng donation mapunta sa mga nasalanta ng bagyo. H'wag nang idaan sa kamay ng mga pulitiko. Alam mo na,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-132,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
kawawa naman ang bansang Pilipinas... gahasang gahasa na ng mga walang pusong pulitiko,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-133,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
I hate this year.. puro tragedy! Help Philippines to rise again,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-134,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
On my way to volunteer in DSWD.. But this traffic caused by bikers in Buendia is terrible!,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-135,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
"bandila : Official death toll from super typhoon Yolanda"" now at 6100",negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-136,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Dear PNOY where are you? We need you.,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-137,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Grabe naiyak ako dito lalo na pag naiisip ko nangyayari sa Pinas.,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-138,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Sad stories all around coming from those of a resilient race,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-139,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
GRABE PATI GAMOT UBOS NA? PAANO SILA NGAYON YUNG MAY MGA SAKIT?,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-140,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
I have a lot of clean water.. but I need bottles so I can give it out,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-141,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
crying since the last 4 days because of the same reason... seeing the people who got affected by the super typhoon,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-142,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Ang damin aids donations pledges pero nasan naba kayo ang daming nagugutom at nagkakasakit sa mga #YolandaPh,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-143,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
Hindi ba nahihiya Pilipinas sa ibang bansa?,negative,moderate,sentiment,train,SEACrowd/typhoon_yolanda_tweets,2013_typhoon_yolanda,fil,yolanda-train--1-144,-1,https://raw.githubusercontent.com/imperialite/Philippine-Languages-Online-Corpora/master/Tweets/Annotated%20Yolanda/train/-1.txt,0
